NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,Date,total
5599,15/9-F-12,24,282.115,107.249,219.12,26.747,49.73757,62.995,88.873,30.396,2081,308176,3009,10-07-2008,5090
5599,15/9-F-12,24,281.692,107.259,219.89,27.489,50.54958,61.801,88.594,29.199,2071,307855,3261,11-07-2008,5332
5599,15/9-F-12,24,281.766,107.261,220.378,27.773,50.79977,61.389,87.876,28.452,2041,292789,3188,12-07-2008,5229
5599,15/9-F-12,24,281.9,107.259,220.675,27.826,50.80463,61.225,85.983,28.159,2037,303912,3472,13-07-2008,5509
5599,15/9-F-12,24,282.068,107.257,221.142,27.982,50.78386,60.926,86.545,27.848,2016,301616,3324,14-07-2008,5340
5599,15/9-F-12,24,282.39,107.254,221.665,28.18,50.80705,60.725,87.015,27.686,2000,299242,3503,15-07-2008,5503
5599,15/9-F-12,24,282.501,107.252,222.174,28.403,50.84661,60.327,87.957,27.297,1894,282962,3085,16-07-2008,4979
5599,15/9-F-12,24,282.316,107.254,222.811,28.795,51.32348,59.505,89.154,26.584,1908,280233,3160,17-07-2008,5068
5599,15/9-F-12,24,276.723,107.35,224.997,30.02,62.176,51.726,90.517,19.649,2023,317017,3456,18-07-2008,5479
5599,15/9-F-12,24,276.3,107.368,225.414,28.09,64.1697,50.886,88.739,18.797,1969,298170,3615,19-07-2008,5584
5599,15/9-F-12,24,275.096,107.387,226.475,28.023,69.08174,48.621,89.777,16.452,2039,318144,3520,20-07-2008,5559
5599,15/9-F-12,24,274.682,107.403,227.409,28.449,72.18922,47.273,90.35,15.064,2055,324494,4131,21-07-2008,6186
5599,15/9-F-12,24,275.096,107.401,228.125,28.497,70.7713,46.971,90.793,14.789,2047,314340,4066,22-07-2008,6113
5599,15/9-F-12,24,275.573,107.384,229.401,28.783,70.77175,46.172,90.84,14.157,2048,305757,4001,23-07-2008,6049
5599,15/9-F-12,22.5,282.679,107.287,230.659,25.103,59.78046,52.02,87.231,20.117,1452,216174,3152,24-07-2008,4604
5599,15/9-F-12,24,275.865,107.377,230.857,28.403,74.09559,45.008,92.071,13.159,1870,294136,4006,25-07-2008,5876
5599,15/9-F-12,21.49,279.422,,230.199,26.83,64.4609,49.223,90.227,16.924,1456,221735,3371,26-07-2008,4827
5599,15/9-F-12,4.18,294.66,106.979,238.422,2.73,39.1369,56.237,69.864,24.669,172,24653,386,27-07-2008,558
5599,15/9-F-12,15.66,294.429,107.125,230.579,16.947,37.78182,63.85,85.038,32.299,595,87561,1442,28-07-2008,2037
5599,15/9-F-12,0,312.12,105.532,278.676,0,0,33.443,23.891,26.065,0,0,0,29-07-2008,0
5599,15/9-F-12,23.34,274.537,107.344,215.466,11.089,48.95261,59.071,81.965,27.27,1828,264574,2879,30-07-2008,4707
5599,15/9-F-12,24,267.081,107.508,211.99,19.998,54.7847,55.091,88.24,22.552,2119,,3303,31-07-2008,5422
5599,15/9-F-12,23.17,268.509,107.471,212.816,20.047,51.51316,55.694,88.013,23.14,1959,287201,3039,01-08-2008,4998
5599,15/9-F-12,24,266.348,107.5,212.88,21.929,55.77891,53.468,89.288,20.913,2083,309949,3060,02-08-2008,5143
5599,15/9-F-12,24,266.796,107.502,213.569,22.285,55.87806,53.227,88.657,20.712,2049,304810,2741,03-08-2008,4790
5599,15/9-F-12,24,267.022,107.506,214.25,22.476,56.38509,52.772,88.078,20.268,2023,301573,3102,04-08-2008,5125
5599,15/9-F-12,10,277.547,107.322,219.801,18.159,42.76418,57.746,75.121,26.79,545,78173,2563,05-08-2008,3108
5599,15/9-F-12,24,276.822,107.336,219.281,14.811,47.3724,57.541,80.635,25.309,1549,232645,2617,06-08-2008,4166
5599,15/9-F-12,24,267.923,107.494,215.275,22.019,56.73823,52.648,86.723,19.957,1975,296695,2959,07-08-2008,4934
5599,15/9-F-12,24,271.392,107.464,216.248,22.645,53.26824,55.144,88.327,22.598,1895,285464,2839,08-08-2008,4734
5599,15/9-F-12,24,279.901,107.363,218.412,20.97,44.6906,61.49,85.2,29.249,1400,208970,2219,09-08-2008,3619
5599,15/9-F-12,24,284.417,107.259,221.03,17.102,42.17164,63.387,82.696,31.323,1146,173377,2073,10-08-2008,3219
5599,15/9-F-12,24,273.029,107.439,217.27,22.916,52.53855,55.759,87.821,23.21,1836,276201,2998,11-08-2008,4834
5599,15/9-F-12,24,272.57,107.443,217.444,23.245,53.11533,55.126,88.104,22.557,1847,277180,3454,12-08-2008,5301
5599,15/9-F-12,22,281.604,107.313,219.707,17.118,39.64561,61.898,80.339,25.668,876,131541,1765,13-08-2008,2641
5599,15/9-F-12,24,272.958,107.426,218.31,22.893,52.63943,54.648,87.878,22.113,1791,267977,3489,14-08-2008,5280
5599,15/9-F-12,24,272.758,107.404,218.247,23.286,52.70134,54.511,88.82,21.96,1778,267093,3295,15-08-2008,5073
5599,15/9-F-12,24,253.852,100.389,199.583,23.379,51.59724,54.269,89.553,21.707,1765,265546,3487,16-08-2008,5252
5599,15/9-F-12,24,0,0,54.108,23.387,52.87949,54.108,89.468,21.532,1759,265045,3377,17-08-2008,5136
5599,15/9-F-12,24,0,0,53.973,23.45,53.02033,53.973,89.526,21.401,1760,265356,3273,18-08-2008,5033
5599,15/9-F-12,24,0,0,53.845,23.44,53.13346,53.845,89.46,21.273,1741,262627,3235,19-08-2008,4976
5599,15/9-F-12,24,0,0,53.695,23.48,53.18229,53.695,89.488,21.125,1733,261613,3276,20-08-2008,5009
5599,15/9-F-12,24,0,0,53.473,23.712,53.28909,53.473,89.793,20.9,1727,260468,3260,21-08-2008,4987
5599,15/9-F-12,24,0,0,53.639,23.563,53.33351,53.639,87.712,21.065,1716,259105,3298,22-08-2008,5014
5599,15/9-F-12,24,0,0,53.375,23.395,53.42378,53.375,88.101,20.776,1707,255135,3315,23-08-2008,5022
5599,15/9-F-12,24,0,0,52.905,23.139,53.55826,52.905,89.062,20.317,1695,254889,3400,24-08-2008,5095
5599,15/9-F-12,24,0,0,52.621,23.103,53.77784,52.621,88.92,20.036,1685,253194,3413,25-08-2008,5098
5599,15/9-F-12,24,0,0,52.482,23.155,53.84304,52.482,88.683,19.904,1680,255222,3448,26-08-2008,5128
5599,15/9-F-12,24,0,0,52.354,23.279,53.91463,52.354,89.176,19.982,1662,247799,3416,27-08-2008,5078
5599,15/9-F-12,24,0,0,52.364,23.452,53.91596,52.364,89.561,19.827,1665,252824,3475,28-08-2008,5140
5599,15/9-F-12,24,0,0,52.407,23.351,53.95526,52.407,89.169,19.817,1665,250614,3468,29-08-2008,5133
5599,15/9-F-12,24,0,0,52.768,23.347,53.5223,52.768,88.664,20.201,1647,249163,3532,30-08-2008,5179
5599,15/9-F-12,24,0,0,53.696,23.231,52.48133,53.696,88.206,21.233,1620,245776,3494,31-08-2008,5114
5599,15/9-F-12,24,0,0,53.84,23.088,52.32407,53.84,86.901,21.384,1611,244205,3490,01-09-2008,5101
5599,15/9-F-12,24,0,0,53.58,23.227,52.27818,53.58,87.859,21.15,1612,242999,3495,02-09-2008,5107
5599,15/9-F-12,24,0,0,53.823,23.103,52.19111,53.823,87.543,21.514,1604,242772,3491,03-09-2008,5095
5599,15/9-F-12,24,0,0,53.554,23.118,52.50018,53.554,86.65,21.173,1606,241106,3519,04-09-2008,5125
5599,15/9-F-12,25,0,0,52.642,23.158,53.11876,52.642,88.527,20.099,1678,248776,3676,05-09-2008,5354
5599,15/9-F-12,24,0,0,52.115,22.819,53.18981,52.115,89.216,19.606,1597,237082,3492,06-09-2008,5089
5599,15/9-F-12,24,0,0,52.116,22.38,53.30525,52.116,86.339,19.579,1582,240203,3431,07-09-2008,5013
5599,15/9-F-12,24,0,0,51.734,22.65,53.30298,51.734,88.501,19.19,1577,239406,3454,08-09-2008,5031
5599,15/9-F-12,24,0,0,51.651,22.892,53.34418,51.651,89.281,19.119,1570,233135,3500,09-09-2008,5070
5599,15/9-F-12,24,0,0,51.513,22.393,53.21675,51.513,89.298,19.016,1547,232394,3433,10-09-2008,4980
5599,15/9-F-12,24,0,0,51.359,22.514,53.17567,51.359,89.29,18.857,1540,233892,3435,11-09-2008,4975
5599,15/9-F-12,24,0,0,51.34,22.721,53.43306,51.34,89.168,18.862,1534,233448,3472,12-09-2008,5006
5599,15/9-F-12,20.75,0,0,52.339,20.858,50.10099,52.339,84.678,20.027,1283,196684,2992,13-09-2008,4275
5599,15/9-F-12,24,0,0,48.225,23.065,55.84636,48.225,88.135,16.213,1592,241376,3784,14-09-2008,5376
5599,15/9-F-12,24,0,0,49.93,24.071,54.01701,49.93,89.715,17.859,1495,231837,3600,15-09-2008,5095
5599,15/9-F-12,24,0,0,51.26,23.846,53.2252,51.26,88.047,18.718,1543,235824,3668,16-09-2008,5211
5599,15/9-F-12,24,0,0,51.213,23.83,53.23306,51.213,89.425,18.434,1533,232196,3792,17-09-2008,5325
5599,15/9-F-12,24,0,0,51.046,23.412,53.24797,51.046,89.651,18.28,1529,230403,3737,18-09-2008,5266
5599,15/9-F-12,24,0,0,50.987,23.233,53.22245,50.987,89.452,17.91,1508,220192,3857,19-09-2008,5365
5599,15/9-F-12,3.16,0,0,53.921,22.774,44.68114,53.921,88.893,20.522,156,23536,439,20-09-2008,595
5599,15/9-F-12,20.34,0,0,49.882,15.042,48.93088,49.882,81.28,17.191,1074,163273,2837,21-09-2008,3911
5599,15/9-F-12,22.08,0,0,52.316,19.986,48.81379,52.316,84.658,19.617,1239,187270,2471,22-09-2008,3710
5599,15/9-F-12,24,0,0,51.175,22.704,51.17313,51.175,85.181,18.522,1475,221348,3465,23-09-2008,4940
5599,15/9-F-12,24,0,0,51.063,22.766,51.23891,51.063,86.035,18.413,1538,231846,3426,24-09-2008,4964
5599,15/9-F-12,24,0,0,50.739,22.867,52.28503,50.739,88.246,18.141,1531,231413,3496,25-09-2008,5027
5599,15/9-F-12,24,0,0,49.791,22.767,52.10602,49.791,88.197,17.308,1543,232623,3444,26-09-2008,4987
5599,15/9-F-12,24,0,0,48.833,22.742,53.03917,48.833,88.991,16.331,1596,241499,3723,27-09-2008,5319
5599,15/9-F-12,24,0,0,48.607,22.509,54.26448,48.607,89.002,16.102,1612,246814,3526,28-09-2008,5138
5599,15/9-F-12,24,0,0,48.832,22.8,54.34793,48.832,88.674,16.305,1614,247542,3578,29-09-2008,5192
5599,15/9-F-12,24,0,0,49.166,23.212,54.34033,49.166,88.445,16.62,1610,247608,3635,30-09-2008,5245
5599,15/9-F-12,24,0,0,49.512,23.386,54.33144,49.512,87.876,16.944,1613,248121,3681,01-10-2008,5294
5599,15/9-F-12,24,0,0,49.953,23.524,54.24016,49.953,87.586,17.39,1612,247777,3721,02-10-2008,5333
5599,15/9-F-12,24,0,0,50.19,23.624,54.15442,50.19,86.968,17.629,1614,247885,3754,03-10-2008,5368
5599,15/9-F-12,24,0,0,51.173,23.651,53.03458,51.173,87.018,18.648,1586,243324,3726,04-10-2008,5312
5599,15/9-F-12,24,0,0,51.343,23.885,52.98703,51.343,87.94,18.791,1626,247126,3664,05-10-2008,5290
5599,15/9-F-12,24,0,0,51.725,23.725,52.49132,51.725,87.726,19.195,1610,245402,3621,06-10-2008,5231
5599,15/9-F-12,24,0,0,51.984,23.664,52.08495,51.984,88.491,19.411,1590,243036,3604,07-10-2008,5194
5599,15/9-F-12,24,0,0,52.232,23.52,52.04647,52.232,87.963,19.648,1586,241526,3619,08-10-2008,5205
5599,15/9-F-12,24,0,0,52.136,23.521,52.12508,52.136,88.564,19.501,1579,242675,3623,09-10-2008,5202
5599,15/9-F-12,24,0,0,52.622,23.186,51.26091,52.622,88.568,19.983,1551,238476,3568,10-10-2008,5119
5599,15/9-F-12,24,0,0,52.818,23.114,50.91861,52.818,88.878,20.16,1491,229165,3710,11-10-2008,5201
5599,15/9-F-12,24,0,0,52.82,23.053,50.9449,52.82,89.004,20.165,1474,226841,3546,12-10-2008,5020
5599,15/9-F-12,24,0,0,52.855,22.886,50.92559,52.855,88.358,20.147,1472,226044,3553,13-10-2008,5025
5599,15/9-F-12,22.33,0,0,52.248,21.044,48.28611,52.248,86.493,19.374,1201,183252,3198,14-10-2008,4399
5599,15/9-F-12,24,0,0,51.315,22.819,52.08388,51.315,87.706,18.683,1471,226112,3641,15-10-2008,5112
5599,15/9-F-12,24,0,0,51.349,22.537,52.0692,51.349,88.61,18.718,1471,226462,3564,16-10-2008,5035
5599,15/9-F-12,24,0,0,51.297,22.778,52.09,51.297,89.181,18.663,1477,220800,3575,17-10-2008,5052
5599,15/9-F-12,24,0,0,51.372,22.991,50.9833,51.372,89.217,18.752,1467,223129,3644,18-10-2008,5111
5599,15/9-F-12,24,0,0,51.565,22.925,52.21078,51.565,88.687,18.951,1483,227086,3684,19-10-2008,5167
5599,15/9-F-12,24,0,0,52.309,22.84,51.13153,52.309,88.949,19.703,1454,223945,3629,20-10-2008,5083
5599,15/9-F-12,24,0,0,52.871,22.409,50.42834,52.871,87.538,20.208,1445,222095,3591,21-10-2008,5036
5599,15/9-F-12,24,0,0,52.879,22.543,50.39614,52.879,87.941,20.21,1441,220689,3598,22-10-2008,5039
5599,15/9-F-12,24,0,0,53.097,22.327,50.45304,53.097,86.322,20.451,1442,219765,3658,23-10-2008,5100
5599,15/9-F-12,24,0,0,53.01,22.372,50.46053,53.01,86.447,20.36,1435,219213,3574,24-10-2008,5009
5599,15/9-F-12,24,0,0,52.917,22.624,50.48195,52.917,88.054,20.249,1440,220415,3587,25-10-2008,5027
5599,15/9-F-12,24,0,0,52.794,22.674,50.63498,52.794,88.667,20.134,1451,222092,3629,26-10-2008,5080
5599,15/9-F-12,24,0,0,52.797,22.63,50.67304,52.797,88.943,20.157,1457,222283,3640,27-10-2008,5097
5599,15/9-F-12,24,0,0,52.21,22.675,51.47146,52.21,89.102,19.541,1494,226241,3705,28-10-2008,5199
5599,15/9-F-12,24,0,0,52.602,22.595,50.98222,52.602,88.426,19.939,1479,224893,3693,29-10-2008,5172
5599,15/9-F-12,24,0,0,52.801,22.489,50.68312,52.801,88.913,20.203,1465,223329,3693,30-10-2008,5158
5599,15/9-F-12,24,0,0,52.982,22.484,50.44452,52.982,88.833,20.358,1455,222372,3668,31-10-2008,5123
5599,15/9-F-12,24,0,0,53.174,22.29,50.3898,53.174,87.565,20.542,1448,221844,3666,01-11-2008,5114
